Product_name,Product_url,Product_Price,Product_Price_url,Product_Stock
"Juno Lighting 6-Inch Juno AI Smart Light Color Temperature Tunable LED Retrofit Recessed JBL Speaker Downlight, Wi-Fi Capable, Alexa Compatible, 1000 Lumen, White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A010609426PPI1PNPL208&url=%2FJuno-Lighting-Temperature-JBL-Compatible%2Fdp%2FB07ZGBW227%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-69-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,299,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A010609426PPI1PNPL208&url=%2FJuno-Lighting-Temperature-JBL-Compatible%2Fdp%2FB07ZGBW227%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-69-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,
"Lutron Caseta Smart Home Dimmer Switch with Wallplate, Works with Alexa, Apple HomeKit, and the Google Assistant | for LED Light Bulbs, Incandescent Bulbs and Halogen Bulbs | PDW-6WCL-WH-A | White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_2?ie=UTF8&adId=A082086711MMMYIXGR3WQ&url=%2FLutron-Wallplate-Assistant-Incandescent-PDW-6WCL-WH%2Fdp%2FB07SJJBTYY%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-70-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,,,In Stock.
"Lutron Caseta Smart Start Kit, Dimmer Switch with Smart Bridge and Wall Mount Pico Adapter, Works with Alexa, Apple HomeKit, and the Google Assistant | P-BDG-PKG1W-A | White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_3?ie=UTF8&adId=A046388990K0X1VWGQJZ&url=%2FLutron-Wireless-Lighting-P-BDG-PKG1W-Assistant%2Fdp%2FB07G5V6M6G%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-71-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_3?ie=UTF8&adId=A046388990K0X1VWGQJZ&url=%2FLutron-Wireless-Lighting-P-BDG-PKG1W-Assistant%2Fdp%2FB07G5V6M6G%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-71-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,In Stock.
"Juno Lighting 6-inch Juno AI Smart Light Color Temperature Tunable LED Retrofit Recessed JBL Speaker Downlight, Wi-Fi Capable, with Built-In Alexa Module, 1000 Lumen, White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_4?ie=UTF8&adId=A003847934EYXBQZ5RGCP&url=%2FJuno-Lighting-Temperature-Retrofit-Downlight%2Fdp%2FB08166YKFQ%2Fref%3Dsr_1_72_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-72-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,399,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_4?ie=UTF8&adId=A003847934EYXBQZ5RGCP&url=%2FJuno-Lighting-Temperature-Retrofit-Downlight%2Fdp%2FB08166YKFQ%2Fref%3Dsr_1_72_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-72-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_mtf,In Stock.
"Etekcity Smart Light, WiFi Dimmable Soft White LED Bulb Work with Alexa, Google Home and IFTTT, Easy Setup, Schedule, A19 E26, 60W Equivalent, 806LM, 2700K, No Hub Required, UL Listed",https://www.amazon.com/Etekcity-Smart-Light-WiFi-LED/dp/B07MVWJG3T/ref=sr_1_73?keywords=smart+light&qid=1581537607&sr=8-73,13,https://www.amazon.com/Etekcity-Smart-Light-WiFi-LED/dp/B07MVWJG3T/ref=sr_1_73?keywords=smart+light&qid=1581537607&sr=8-73,In Stock.
"Smart Switch, Gosund Smart Switch Works with Alexa, Google home and IFTTT, with Remote Control and Schedule, Neutral Wire Required, Single-Pole, No Hub required, ETL and FCC listed",https://www.amazon.com/Gosund-Control-required-installation-listed/dp/B07DQDNBZ2/ref=sr_1_74?keywords=smart+light&qid=1581537607&sr=8-74,17,https://www.amazon.com/Gosund-Control-required-installation-listed/dp/B07DQDNBZ2/ref=sr_1_74?keywords=smart+light&qid=1581537607&sr=8-74,In Stock.
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",https://www.amazon.com/Body-Keeps-Score-Healing-Trauma/dp/0143127748/ref=sr_1_75?keywords=smart+light&qid=1581537607&sr=8-75,10,https://www.amazon.com/Body-Keeps-Score-Healing-Trauma/dp/0143127748/ref=sr_1_75?keywords=smart+light&qid=1581537607&sr=8-75,In Stock.
"Treatlife Smart Dimmer Switch, Neutral Wire Needed, 2.4Ghz Wi-Fi Light Switch, Compatible with Alexa and Google Assistant, Schedule, Remote Control, Single Pole (1 PACK)",https://www.amazon.com/Treatlife-Neutral-Compatible-Assistant-Schedule/dp/B07YKGMXDM/ref=sr_1_76?keywords=smart+light&qid=1581537607&sr=8-76,23,https://www.amazon.com/Treatlife-Neutral-Compatible-Assistant-Schedule/dp/B07YKGMXDM/ref=sr_1_76?keywords=smart+light&qid=1581537607&sr=8-76,In Stock.
"Novostella 2 Pack 20W Smart LED Flood Lights, RGBCW, 2700K-6500K, 2000LM, WiFi Outdoor Dimmable Color Changing Stage Light, IP66 Waterproof, Multicolor Wall Washer Light, Work with Alexa",https://www.amazon.com/Novostella-2700K-6500K-Dimmable-Waterproof-Multicolor/dp/B07VH1VHYL/ref=sr_1_77?keywords=smart+light&qid=1581537607&sr=8-77,89,https://www.amazon.com/Novostella-2700K-6500K-Dimmable-Waterproof-Multicolor/dp/B07VH1VHYL/ref=sr_1_77?keywords=smart+light&qid=1581537607&sr=8-77,In Stock.
"Philips Hue Play White & Color Smart Light, 2 Pack Base kit, Hub Required/Power Supply Included (Works with Amazon Alexa, Apple Homekit & Google Home)",https://www.amazon.com/Philips-White-Color-Ambiance-Double/dp/B07GXB3S7Z/ref=sr_1_78?keywords=smart+light&qid=1581537607&sr=8-78,129,https://www.amazon.com/Philips-White-Color-Ambiance-Double/dp/B07GXB3S7Z/ref=sr_1_78?keywords=smart+light&qid=1581537607&sr=8-78,In Stock.
"GE 46201 Enbrighten Z-Wave Plus Smart Light Switch with QuickFit and SimpleWire, Works with Alexa, Google Assistant, Zwave Hub Required, Repeater/Range Extender, 3-Way 2nd Gen, White & Light Almond",https://www.amazon.com/GE-Enbrighten-SimpleWire-SmartThings-46201/dp/B07RRBT6W5/ref=sr_1_79?keywords=smart+light&qid=1581537607&sr=8-79,39,https://www.amazon.com/GE-Enbrighten-SimpleWire-SmartThings-46201/dp/B07RRBT6W5/ref=sr_1_79?keywords=smart+light&qid=1581537607&sr=8-79,In Stock.
"Philips Hue Smart Button for Hue Smart Lights, Smart Light Control, (Hue Hub required)",https://www.amazon.com/Philips-Hue-Button-Control-required/dp/B07XV1HRVZ/ref=sr_1_80?keywords=smart+light&qid=1581537607&sr=8-80,19,https://www.amazon.com/Philips-Hue-Button-Control-required/dp/B07XV1HRVZ/ref=sr_1_80?keywords=smart+light&qid=1581537607&sr=8-80,In Stock.
"Smart WiFi LED Light Bulb Dimmable 9W 1000Lm, SLITINTO E26 Multicolor Light Bulb Compatible with Alexa, Echo, Google Home and IFTTT(No Hub Required), A19 90W Equivalent RGB Color Changing Bulb-2 Pack",https://www.amazon.com/Dimmable-SLITINTO-Multicolor-Compatible-Equivalent/dp/B07SPZ8MBD/ref=sr_1_81?keywords=smart+light&qid=1581537607&sr=8-81,24,https://www.amazon.com/Dimmable-SLITINTO-Multicolor-Compatible-Equivalent/dp/B07SPZ8MBD/ref=sr_1_81?keywords=smart+light&qid=1581537607&sr=8-81,In Stock.
"LIFX A19 Mini Wi-Fi Smart Led Light Bulb (Latest Generation), Dimmable, Warm White, No Hub Required, Works with Amazon Alexa, Apple HomeKit, Google Assistant and Microsoft Cortana",https://www.amazon.com/LIFX-L3A19MW06E26-Mini-White-Light/dp/B07FKJ4LDX/ref=sr_1_82?keywords=smart+light&qid=1581537607&sr=8-82,19,https://www.amazon.com/LIFX-L3A19MW06E26-Mini-White-Light/dp/B07FKJ4LDX/ref=sr_1_82?keywords=smart+light&qid=1581537607&sr=8-82,In Stock.
"LED Night Light Plug in, Super Smart Dusk to Dawn Sensor, Automatic Night Lights Suitable for Bedroom, Bathroom, Toilet,Stairs,Kitchen,Hallway,Kids,Adults,Compact Nightlight, (Warm White, 4 Pack)",https://www.amazon.com/Automatic-Suitable-Bedroom-Bathroom-Nightlight/dp/B083Q333Z7/ref=sr_1_83?keywords=smart+light&qid=1581537607&sr=8-83,13,https://www.amazon.com/Automatic-Suitable-Bedroom-Bathroom-Nightlight/dp/B083Q333Z7/ref=sr_1_83?keywords=smart+light&qid=1581537607&sr=8-83,In Stock.
"Smart WiFi Alexa Light Bulb, Dimmable Multicolor E26 A19 7W (60w Equivalent) Magic Hue LED Light Bulb, Compatible with Alexa Google Home Siri IFTTT (4 Pack)",https://www.amazon.com/Multicolor-Equivalent-Magic-Hue-Compatible/dp/B07VKJXDG9/ref=sr_1_84?keywords=smart+light&qid=1581537607&sr=8-84,32,https://www.amazon.com/Multicolor-Equivalent-Magic-Hue-Compatible/dp/B07VKJXDG9/ref=sr_1_84?keywords=smart+light&qid=1581537607&sr=8-84,In Stock.
"DORESshop Wi-Fi Smart LED Light Bulb, E26 Dimmable 10W(75W Equivalent) Vintage Edison WiFi LED Edison Bulb, ST64 Antique LED Filament Light Bulb, Work with Alexa and Google Assistant, 2 Pack",https://www.amazon.com/DORESshop-Dimmable-Equivalent-Filament-Assistant/dp/B07SG6B1J5/ref=sr_1_85?keywords=smart+light&qid=1581537607&sr=8-85,27,https://www.amazon.com/DORESshop-Dimmable-Equivalent-Filament-Assistant/dp/B07SG6B1J5/ref=sr_1_85?keywords=smart+light&qid=1581537607&sr=8-85,In Stock.
"NiteBird Smart Light Bulb Works with Alexa Google Home A19 E26 WiFi Multicolor Dimmable LED Lights Bulbs, 2700k + RGB, 75W Equivalent, No Hub Required, 4 Pack",https://www.amazon.com/NiteBird-Multicolor-Dimmable-Equivalent-Required/dp/B0824HJ4NN/ref=sr_1_86?keywords=smart+light&qid=1581537607&sr=8-86,39,https://www.amazon.com/NiteBird-Multicolor-Dimmable-Equivalent-Required/dp/B0824HJ4NN/ref=sr_1_86?keywords=smart+light&qid=1581537607&sr=8-86,In Stock.
"Treatlife Smart Dimmer Switch, Neutral Wire Needed, 2.4Ghz Wi-Fi Light Switch, Compatible with Alexa and Google Assistant, Schedule, Remote Control, Single Pole (4 PACK)",https://www.amazon.com/Treatlife-Neutral-Compatible-Assistant-Schedule/dp/B07YKFSWJN/ref=sr_1_87?keywords=smart+light&qid=1581537607&sr=8-87,84,https://www.amazon.com/Treatlife-Neutral-Compatible-Assistant-Schedule/dp/B07YKFSWJN/ref=sr_1_87?keywords=smart+light&qid=1581537607&sr=8-87,In Stock.
"Smart Light Bulbs E12 Base LED Candelabra Bulbs, Color Changing and Dimmable, Compatible with Alexa Google Home IFTTT, Tunable White Chandelier Light Bulbs 320 lm 35w Equivalent, 4 Pack",https://www.amazon.com/Candelabra-Changing-Compatible-Chandelier-Equivalent/dp/B07WGL5L8Q/ref=sr_1_88?keywords=smart+light&qid=1581537607&sr=8-88,39,https://www.amazon.com/Candelabra-Changing-Compatible-Chandelier-Equivalent/dp/B07WGL5L8Q/ref=sr_1_88?keywords=smart+light&qid=1581537607&sr=8-88,In Stock.
"LEGELITE LED Smart Light Bulb, E26 7W WiFi Light Bulbs 2700K to 6500K Dimmable and RGBCW Color Changing, No Hub Required, Works with Amazon Echo Alexa Google Home and IFTTT, 60W Equivalent (4 Pack)",https://www.amazon.com/LEGELITE-Dimmable-Changing-Required-Equivalent/dp/B07MMSRZY4/ref=sr_1_89?keywords=smart+light&qid=1581537607&sr=8-89,43,https://www.amazon.com/LEGELITE-Dimmable-Changing-Required-Equivalent/dp/B07MMSRZY4/ref=sr_1_89?keywords=smart+light&qid=1581537607&sr=8-89,In Stock.
"3 Way Smart Light Switch (Only One Needed), Meross WiFi Light Switch Compatible with Alexa, Google Assistant and IFTTT, LED Smart Switch with Voice Control, Schedule, Remote Control, ETL/FCC Listed",https://www.amazon.com/Switch-Compatible-Assistant-Control-Schedule/dp/B07WSZTYCR/ref=sr_1_90?keywords=smart+light&qid=1581537607&sr=8-90,26,https://www.amazon.com/Switch-Compatible-Assistant-Control-Schedule/dp/B07WSZTYCR/ref=sr_1_90?keywords=smart+light&qid=1581537607&sr=8-90,In Stock.
"LoraTap Smart WiFi Bulb Socket E26 2 Pack Wi-Fi LED Light Bulb Lamp Timer Holder Adapter, Voice Control with Amazon Alexa and Google Home Assistant, App Control from Anywhere by Phone, 30W Max.",https://www.amazon.com/LoraTap-Adapter-Control-Assistant-Anywhere/dp/B07PMJ6RM6/ref=sr_1_91?keywords=smart+light&qid=1581537607&sr=8-91,29,https://www.amazon.com/LoraTap-Adapter-Control-Assistant-Anywhere/dp/B07PMJ6RM6/ref=sr_1_91?keywords=smart+light&qid=1581537607&sr=8-91,In Stock.
"Smart Light Bulbs, Alexa LED Light Bulbs WiFi Lighting 4 Pack Work with Smart Life App, Google Home, Avatar Controls RGBW Color Changing Lights, No Hub Required (E26 A19 8W)",https://www.amazon.com/Lighting-Avatar-Controls-Changing-Required/dp/B07X2DVFS6/ref=sr_1_92?keywords=smart+light&qid=1581537607&sr=8-92,35,https://www.amazon.com/Lighting-Avatar-Controls-Changing-Required/dp/B07X2DVFS6/ref=sr_1_92?keywords=smart+light&qid=1581537607&sr=8-92,In Stock.
"JOMARTO Smart WiFi LED Light Bulb, 2 Pack Compatible with Alexa/Google Home, 60W Equivalent Color Changing Multicolor Dimmable Light Bulb 900LM Remote Control No Hub Required (Two Pack)",https://www.amazon.com/JOMARTO-Compatible-Equivalent-Changing-Multicolor/dp/B07RYMJPMV/ref=sr_1_93?keywords=smart+light&qid=1581537607&sr=8-93,18,https://www.amazon.com/JOMARTO-Compatible-Equivalent-Changing-Multicolor/dp/B07RYMJPMV/ref=sr_1_93?keywords=smart+light&qid=1581537607&sr=8-93,In Stock.
"Sunco Lighting 4 Pack WiFi LED Smart Bulb, B11 Candelabra, 4.5W, E12 Base, Color Changing (RGB & CCT), Dimmable, Compatible with Amazon Alexa & Google Assistant - No Hub Required",https://www.amazon.com/Sunco-Lighting-Candelabra-Compatible-Assistant/dp/B07NVY25SX/ref=sr_1_94?keywords=smart+light&qid=1581537607&sr=8-94,39,https://www.amazon.com/Sunco-Lighting-Candelabra-Compatible-Assistant/dp/B07NVY25SX/ref=sr_1_94?keywords=smart+light&qid=1581537607&sr=8-94,In Stock.
AISIRER Smart Light Bulb WiFi LED Light Bulbs 9W 806LM Compatible with Amazon Alexa Echo Dot Google Home Assistant and IFTTT E26 Dimmable Warm Light 2700K No Hub Required A19 (4 Pack),https://www.amazon.com/Compatible-Assistant-Equivalent-Dimmable-AISIRER/dp/B07RHMQ2DD/ref=sr_1_95?keywords=smart+light&qid=1581537607&sr=8-95,41,https://www.amazon.com/Compatible-Assistant-Equivalent-Dimmable-AISIRER/dp/B07RHMQ2DD/ref=sr_1_95?keywords=smart+light&qid=1581537607&sr=8-95,In Stock.
"Smart LED Strip Lights Works with Alexa, Govee APP Control Waterproof 16.4ft RGB LED Light Strip WiFi Sync with Music, 16 Million Colors 5050 LED Lights for Home, Kitchen, TV, Party",https://www.amazon.com/Waterproof-Wireless-Controlled-Assistance-Control/dp/B07HRHDV1T/ref=sr_1_96?keywords=smart+light&qid=1581537607&sr=8-96,28,https://www.amazon.com/Waterproof-Wireless-Controlled-Assistance-Control/dp/B07HRHDV1T/ref=sr_1_96?keywords=smart+light&qid=1581537607&sr=8-96,In Stock.
"Feit Electric BR30/RGBW/CA/AG WiFi Changing and Dimmable, No Hub Required, Alexa or Google Assistant BR30 Smart LED Light Bulb, 65W, Multi-Color RGBW",https://www.amazon.com/Electric-BR30-RGBW-CA-AG/dp/B07GFV1Y9C/ref=sr_1_97?keywords=smart+light&qid=1581537607&sr=8-97,17,https://www.amazon.com/Electric-BR30-RGBW-CA-AG/dp/B07GFV1Y9C/ref=sr_1_97?keywords=smart+light&qid=1581537607&sr=8-97,In Stock.
"Smart Dimmer Switch,Neutral Wire Required,Treatlife WiFi Light Switch for Dimmable LED, Halogen and Incandescent Bulbs, Compatible with Alexa, Google Assistant, Remote Control, Single-Pole(4 Pack)",https://www.amazon.com/Treatlife-Incandescent-Compatible-Assistant-Single-Pole/dp/B07PJTLB7Z/ref=sr_1_98?keywords=smart+light&qid=1581537607&sr=8-98,86,https://www.amazon.com/Treatlife-Incandescent-Compatible-Assistant-Single-Pole/dp/B07PJTLB7Z/ref=sr_1_98?keywords=smart+light&qid=1581537607&sr=8-98,In Stock.
"Smart Light Bulb with Soft White Light 2800k-6200k + RGBW, TECKIN A19 WiFi Multicolor LED Bulb Compatible with Phone, Google Home, 8w (60w Equivalent),4 Pack",https://www.amazon.com/2800k-6200k-TECKIN-Multicolor-Compatible-Equivalent/dp/B07VPGNGF2/ref=sr_1_99?keywords=smart+light&qid=1581537607&sr=8-99,39,https://www.amazon.com/2800k-6200k-TECKIN-Multicolor-Compatible-Equivalent/dp/B07VPGNGF2/ref=sr_1_99?keywords=smart+light&qid=1581537607&sr=8-99,In Stock.
"Aoycocr Smart Light Switch 2-Pack - Neutral Wire Needed, Single Pole, 2.4Ghz Wi-Fi Light Switch 110-240V, Easy to Install, Compatible with Alexa, Google Assistant, Schedule, Remote Control, FCC Listed",https://www.amazon.com/Aoycocr-Smart-Light-Switch-2-Pack/dp/B07Y8CQ6BG/ref=sr_1_100?keywords=smart+light&qid=1581537607&sr=8-100,28,https://www.amazon.com/Aoycocr-Smart-Light-Switch-2-Pack/dp/B07Y8CQ6BG/ref=sr_1_100?keywords=smart+light&qid=1581537607&sr=8-100,In Stock.
"Bluetooth Music Strip Lights 33Feet, Hedynshine Strip Lights Sync to Music SMD 5050 300pcs LED Chips, RGB 12V Rope Lights, Smart Phone App Controled color changing light strips",https://www.amazon.com/HEDYNSHINE-Adjustable-Spotlight-Wireless-Waterproof/dp/B07QC2F4MK/ref=sr_1_101?keywords=smart+light&qid=1581537607&sr=8-101,37,https://www.amazon.com/HEDYNSHINE-Adjustable-Spotlight-Wireless-Waterproof/dp/B07QC2F4MK/ref=sr_1_101?keywords=smart+light&qid=1581537607&sr=8-101,In Stock.
"LED Strip Lights, 32.8ft RGB Color Changing Rope Lights 300 LEDs SMD5050 Light Strips Voice and Music Sync Smart LED Lights for Home, TV and Party Decoration-Remote Control + Bluetooth APP Controlled",https://www.amazon.com/Changing-SMD5050-Decoration-Remote-Bluetooth-Controlled/dp/B081MWWR8J/ref=sr_1_102?keywords=smart+light&qid=1581537607&sr=8-102,31,https://www.amazon.com/Changing-SMD5050-Decoration-Remote-Bluetooth-Controlled/dp/B081MWWR8J/ref=sr_1_102?keywords=smart+light&qid=1581537607&sr=8-102,In Stock.
"Philips Hue White Outdoor PAR38 13W Smart Bulbs (Philips Hue Hub required), 2 White PAR38 LED Smart Bulbs, Works with Alexa, Apple HomeKit and Google Assistant",https://www.amazon.com/Philips-Outdoor-Hue-PAR-38-476820/dp/B07D9XL641/ref=sr_1_103?keywords=smart+light&qid=1581537607&sr=8-103,49,https://www.amazon.com/Philips-Outdoor-Hue-PAR-38-476820/dp/B07D9XL641/ref=sr_1_103?keywords=smart+light&qid=1581537607&sr=8-103,In Stock.
"TP-LINK HS200P3 Kasa Smart WiFi Switch (3-Pack) Control Lighting from Anywhere, Easy In-Wall Installation (Single-Pole Only), No Hub Required, Works With Alexa and Google Assistant, White",https://www.amazon.com/TP-LINK-HS200P3-Installation-Single-Pole-Assistant/dp/B07HGW8N7R/ref=sr_1_104?keywords=smart+light&qid=1581537607&sr=8-104,68,https://www.amazon.com/TP-LINK-HS200P3-Installation-Single-Pole-Assistant/dp/B07HGW8N7R/ref=sr_1_104?keywords=smart+light&qid=1581537607&sr=8-104,In Stock.
"Smart plug Amysen : Smart Wifi Outlet, works with Alexa and Google Home, ETL Certified, Only Supports 2.4GHz Network, No Hub Required, Control Your Devices from Anywhere",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A02530141TW6DL5ZIDUQR&url=%2FAmysen-Smart-Plug%25EF%25BC%25884-Pack%25EF%25BC%2589-Mini-Assistant%2Fdp%2FB078K432TK%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-105-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,26,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A02530141TW6DL5ZIDUQR&url=%2FAmysen-Smart-Plug%25EF%25BC%25884-Pack%25EF%25BC%2589-Mini-Assistant%2Fdp%2FB078K432TK%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-105-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,In Stock.
"FORIOUS Touch Kitchen Faucets with Pull Down Sprayer, Kitchen Sink Faucet with Pull Out Sprayer, Fingerprint Resistant, Single Hole Deck Mount, Single Handle Copper Kitchen Faucet, Brushed Nickel",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_2?ie=UTF8&adId=A052979727J4BP84EAQEB&url=%2FFORIOUS-Touch-Kitchen-Faucets-Fingerprint%2Fdp%2FB07DD7N3RT%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-106-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,119,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_2?ie=UTF8&adId=A052979727J4BP84EAQEB&url=%2FFORIOUS-Touch-Kitchen-Faucets-Fingerprint%2Fdp%2FB07DD7N3RT%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-106-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,
"Lutron Caseta Smart Start Kit, Dimmer Switch (2 Count) with Smart Bridge and Pico remotes, Works with Alexa, Apple HomeKit, and the Google Assistant | P-BDG-PKG2W-A | White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_3?ie=UTF8&adId=A06871933DZE18WNZU3DD&url=%2FLutron-Wireless-Lighting-P-BDG-PKG2W-Assistant%2Fdp%2FB01M3XJUAD%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-107-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,164,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_3?ie=UTF8&adId=A06871933DZE18WNZU3DD&url=%2FLutron-Wireless-Lighting-P-BDG-PKG2W-Assistant%2Fdp%2FB01M3XJUAD%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-107-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,In Stock.
"Geeni GN-CW016-199 Sentry Smart Floodlight Outdoor Light and Security Camera for Home Surveillance – No Hub Works with Amazon Alexa & Google Assistant, Requires 2.4 GHz Wi-Fi, White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_4?ie=UTF8&adId=A06154092WVUQBQ26L0LM&url=%2FGeeni-GN-CW016-199-Floodlight-Security-Surveillance%2Fdp%2FB07XPLFMDH%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-108-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_4?ie=UTF8&adId=A06154092WVUQBQ26L0LM&url=%2FGeeni-GN-CW016-199-Floodlight-Security-Surveillance%2Fdp%2FB07XPLFMDH%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581537607%26sr%3D8-108-spons%26psc%3D1&qualifier=1581537607&id=8357891297297612&widgetName=sp_btf,In Stock.
"Treatlife Smart Light Switch（Neutral Wire Required), 2.4Ghz Wi-Fi Light Switch, Works with Alexa and Google Assistant, Schedule, Remote Control, Single Pole, ETL Listed (4 PACK)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A06357723MLOX93QF5SWB&url=%2FTreatlife-Smart-Light-Switch-Assistant%2Fdp%2FB07R4MFWCQ%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581538198%26sr%3D8-97-spons%26psc%3D1&qualifier=1581538198&id=6156428839591839&widgetName=sp_atf_next,59,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A06357723MLOX93QF5SWB&url=%2FTreatlife-Smart-Light-Switch-Assistant%2Fdp%2FB07R4MFWCQ%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581538198%26sr%3D8-97-spons%26psc%3D1&qualifier=1581538198&id=6156428839591839&widgetName=sp_atf_next,In Stock.
"Smart Light Bulbs E12 Base LED Candelabra Bulbs, Color Changing and Dimmable, Compatible with Alexa Google Home IFTTT, Tunable White Chandelier Light Bulbs 320 lm 35w Equivalent, 4 Pack",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_2?ie=UTF8&adId=A08542981HMK5XYJRJ72M&url=%2FCandelabra-Changing-Compatible-Chandelier-Equivalent%2Fdp%2FB07WGL5L8Q%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581538198%26sr%3D8-98-spons%26psc%3D1&qualifier=1581538198&id=6156428839591839&widgetName=sp_atf_next,39,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_2?ie=UTF8&adId=A08542981HMK5XYJRJ72M&url=%2FCandelabra-Changing-Compatible-Chandelier-Equivalent%2Fdp%2FB07WGL5L8Q%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dsmart%2Blight%26qid%3D1581538198%26sr%3D8-98-spons%26psc%3D1&qualifier=1581538198&id=6156428839591839&widgetName=sp_atf_next,In Stock.
